datetime,Number,population,density
2015-08-09,164,14657434.0,1.1188861570176609e-05
2015-09-09,162,14657434.0,1.105241203883299e-05
2015-10-09,169,14657434.0,1.1529985398535651e-05
2015-11-09,178,14657434.0,1.2144008289581928e-05
2015-12-09,188,14657434.0,1.2826255946300014e-05
2015-09-13,148,14657434.0,1.0097265319427671e-05
2015-09-14,184,14657434.0,1.255335688361278e-05
2015-09-15,156,14657434.0,1.0643063444802139e-05
2015-09-16,172,14657434.0,1.1734659695551077e-05
2015-09-17,159,14657434.0,1.0847737741817565e-05
2015-09-18,160,14657434.0,1.0915962507489373e-05
2015-09-19,182,14657434.0,1.2416907352269162e-05
2015-09-20,179,14657434.0,1.2212233055253736e-05
2015-09-21,164,14657434.0,1.1188861570176609e-05
2015-09-22,159,14657434.0,1.0847737741817565e-05
2015-09-23,163,14657434.0,1.1120636804504799e-05
2015-09-24,165,14657434.0,1.1257086335848417e-05
2015-09-25,163,14657434.0,1.1120636804504799e-05
2015-09-26,206,14657434.0,1.4054301728392569e-05
2015-09-27,168,14657434.0,1.1461760632863843e-05
2015-09-28,156,14657434.0,1.0643063444802139e-05
2015-09-29,177,14657434.0,1.207578352391012e-05
2015-09-30,178,14657434.0,1.2144008289581928e-05
2015-01-10,164,14657434.0,1.1188861570176609e-05
2015-02-10,182,14657434.0,1.2416907352269162e-05
2015-03-10,163,14657434.0,1.1120636804504799e-05
2015-04-10,159,14657434.0,1.0847737741817565e-05
2015-05-10,183,14657434.0,1.2485132117940972e-05
2015-06-10,184,14657434.0,1.255335688361278e-05
2015-07-10,189,14657434.0,1.2894480711971823e-05
2015-08-10,184,14657434.0,1.255335688361278e-05
2015-09-10,178,14657434.0,1.2144008289581928e-05
2015-10-10,193,14657434.0,1.3167379774659057e-05
2015-11-10,164,14657434.0,1.1188861570176609e-05
2015-12-10,173,14657434.0,1.1802884461222885e-05
2015-10-13,166,14657434.0,1.1325311101520226e-05
2015-10-14,188,14657434.0,1.2826255946300014e-05
2015-10-15,151,14657434.0,1.0301939616443097e-05
2015-10-16,175,14657434.0,1.1939333992566502e-05
2015-10-17,169,14657434.0,1.1529985398535651e-05
2015-10-18,183,14657434.0,1.2485132117940972e-05
2015-10-19,216,14657434.0,1.4736549385110654e-05
2015-10-20,159,14657434.0,1.0847737741817565e-05
2015-10-21,195,14657434.0,1.3303829306002674e-05
2015-10-22,194,14657434.0,1.3235604540330865e-05
2015-10-23,208,14657434.0,1.4190751259736186e-05
2015-10-24,176,14657434.0,1.200755875823831e-05
2015-10-25,187,14657434.0,1.2758031180628206e-05
2015-10-26,205,14657434.0,1.398607696272076e-05
2015-10-27,218,14657434.0,1.4872998916454271e-05
2015-10-28,173,14657434.0,1.1802884461222885e-05
2015-10-29,207,14657434.0,1.4122526494064378e-05
2015-10-30,205,14657434.0,1.398607696272076e-05
2015-10-31,189,14657434.0,1.2894480711971823e-05
2015-01-11,180,14657434.0,1.2280457820925545e-05
2015-02-11,243,14657434.0,1.6578618058249487e-05
2015-03-11,217,14657434.0,1.4804774150782463e-05
2015-04-11,212,14657434.0,1.446365032242342e-05
2015-05-11,205,14657434.0,1.398607696272076e-05
2015-06-11,199,14657434.0,1.3576728368689908e-05
2015-07-11,196,14657434.0,1.3372054071674482e-05
2015-08-11,189,14657434.0,1.2894480711971823e-05
2015-09-11,183,14657434.0,1.2485132117940972e-05
2015-10-11,205,14657434.0,1.398607696272076e-05
2015-11-11,172,14657434.0,1.1734659695551077e-05
2015-12-11,200,14657434.0,1.3644953134361716e-05
2015-11-13,205,14657434.0,1.398607696272076e-05
2015-11-14,182,14657434.0,1.2416907352269162e-05
2015-11-15,172,14657434.0,1.1734659695551077e-05
2015-11-16,190,14657434.0,1.2962705477643631e-05
2015-11-17,211,14657434.0,1.4395425556751612e-05
2015-11-18,207,14657434.0,1.4122526494064378e-05
2015-11-19,185,14657434.0,1.2621581649284589e-05
2015-11-20,214,14657434.0,1.4600099853767037e-05
2015-11-21,174,14657434.0,1.1871109226894694e-05
2015-11-22,191,14657434.0,1.303093024331544e-05
2015-11-23,211,14657434.0,1.4395425556751612e-05
2015-11-24,178,14657434.0,1.2144008289581928e-05
2015-11-25,176,14657434.0,1.200755875823831e-05
2015-11-26,196,14657434.0,1.3372054071674482e-05
2015-11-27,195,14657434.0,1.3303829306002674e-05
2015-11-28,203,14657434.0,1.3849627431377144e-05
2015-11-29,168,14657434.0,1.1461760632863843e-05
2015-11-30,188,14657434.0,1.2826255946300014e-05
2015-01-12,205,14657434.0,1.398607696272076e-05
2015-02-12,197,14657434.0,1.3440278837346291e-05
2015-03-12,186,14657434.0,1.2689806414956397e-05
2015-04-12,204,14657434.0,1.3917852197048952e-05
2015-05-12,178,14657434.0,1.2144008289581928e-05
2015-06-12,203,14657434.0,1.3849627431377144e-05
2015-07-12,193,14657434.0,1.3167379774659057e-05
2015-08-12,237,14657434.0,1.6169269464218636e-05
2015-09-12,198,14657434.0,1.35085036030181e-05
2015-10-12,197,14657434.0,1.3440278837346291e-05
2015-11-12,177,14657434.0,1.207578352391012e-05
2015-12-12,219,14657434.0,1.494122368212608e-05
2015-12-13,189,14657434.0,1.2894480711971823e-05
2015-12-14,220,14657434.0,1.5009448447797888e-05
2015-12-15,233,14657434.0,1.5896370401531402e-05
2015-12-16,220,14657434.0,1.5009448447797888e-05
2015-12-17,209,14657434.0,1.4258976025407995e-05
2015-12-18,197,14657434.0,1.3440278837346291e-05
2015-12-19,201,14657434.0,1.3713177900033525e-05
2015-12-20,227,14657434.0,1.5487021807500547e-05
2015-12-21,182,14657434.0,1.2416907352269162e-05
2015-12-22,205,14657434.0,1.398607696272076e-05
2015-12-23,189,14657434.0,1.2894480711971823e-05
2015-12-24,211,14657434.0,1.4395425556751612e-05
2015-12-25,221,14657434.0,1.5077673213469698e-05
2015-12-26,198,14657434.0,1.35085036030181e-05
2015-12-27,201,14657434.0,1.3713177900033525e-05
2015-12-28,220,14657434.0,1.5009448447797888e-05
2015-12-29,210,14657434.0,1.4327200791079803e-05
2015-12-30,215,14657434.0,1.4668324619438846e-05
2015-12-31,239,14657434.0,1.6305718995562253e-05
2016-01-01,203,14804116.0,1.3712402685847639e-05
2016-02-01,213,14804116.0,1.4387890502884468e-05
2016-03-01,245,14804116.0,1.654945151740232e-05
2016-04-01,245,14804116.0,1.654945151740232e-05
2016-05-01,218,14804116.0,1.4725634411402882e-05
2016-06-01,218,14804116.0,1.4725634411402882e-05
2016-07-01,253,14804116.0,1.7089841771031787e-05
2016-08-01,223,14804116.0,1.5063378319921297e-05
2016-09-01,249,14804116.0,1.6819646644217054e-05
2016-10-01,231,14804116.0,1.5603768573550763e-05
2016-11-01,255,14804116.0,1.7224939334439153e-05
2016-12-01,236,14804116.0,1.5941512482069177e-05
2016-01-13,246,14804116.0,1.6617000299106006e-05
2016-01-14,238,14804116.0,1.607661004547654e-05
2016-01-15,229,14804116.0,1.5468671010143396e-05
2016-01-16,233,14804116.0,1.5738866136958126e-05
2016-01-17,261,14804116.0,1.763023202466125e-05
2016-01-18,266,14804116.0,1.7967975933179664e-05
2016-01-19,226,14804116.0,1.5266024665032345e-05
2016-01-20,247,14804116.0,1.6684549080809688e-05
2016-01-21,234,14804116.0,1.580641491866181e-05
2016-01-22,235,14804116.0,1.5873963700365492e-05
2016-01-23,229,14804116.0,1.5468671010143396e-05
2016-01-24,245,14804116.0,1.654945151740232e-05
2016-01-25,281,14804116.0,1.8981207658734907e-05
2016-01-26,256,14804116.0,1.7292488116142835e-05
2016-01-27,288,14804116.0,1.9454049130660688e-05
2016-01-28,284,14804116.0,1.918385400384596e-05
2016-01-29,248,14804116.0,1.6752097862513372e-05
2016-01-30,238,14804116.0,1.607661004547654e-05
2016-01-31,233,14804116.0,1.5738866136958126e-05
2016-01-02,213,14804116.0,1.4387890502884468e-05
2016-02-02,230,14804116.0,1.5536219791847078e-05
2016-03-02,250,14804116.0,1.6887195425920736e-05
2016-04-02,284,14804116.0,1.918385400384596e-05
2016-05-02,253,14804116.0,1.7089841771031787e-05
2016-06-02,215,14804116.0,1.4522988066291834e-05
2016-07-02,184,14804116.0,1.2428975833477663e-05
2016-08-02,246,14804116.0,1.6617000299106006e-05
2016-09-02,230,14804116.0,1.5536219791847078e-05
2016-10-02,222,14804116.0,1.4995829538217615e-05
2016-11-02,222,14804116.0,1.4995829538217615e-05
2016-12-02,241,14804116.0,1.627925639058759e-05
2016-02-13,203,14804116.0,1.3712402685847639e-05
2016-02-14,211,14804116.0,1.4252792939477102e-05
2016-02-15,240,14804116.0,1.6211707608883907e-05
2016-02-16,209,14804116.0,1.4117695376069737e-05
2016-02-17,217,14804116.0,1.46580856296992e-05
2016-02-18,225,14804116.0,1.5198475883328663e-05
2016-02-19,233,14804116.0,1.5738866136958126e-05
2016-02-20,212,14804116.0,1.4320341721180785e-05
2016-02-21,195,14804116.0,1.3172012432218175e-05
2016-02-22,228,14804116.0,1.540112222843971e-05
2016-02-23,208,14804116.0,1.4050146594366054e-05
2016-02-24,204,14804116.0,1.3779951467551322e-05
2016-02-25,204,14804116.0,1.3779951467551322e-05
2016-02-26,211,14804116.0,1.4252792939477102e-05
2016-02-27,216,14804116.0,1.4590536847995518e-05
2016-02-28,202,14804116.0,1.3644853904143956e-05
2016-02-29,197,14804116.0,1.3307109995625541e-05
2016-01-03,185,14804116.0,1.2496524615181346e-05
2016-02-03,224,14804116.0,1.513092710162498e-05
2016-03-03,200,14804116.0,1.350975634073659e-05
2016-04-03,191,14804116.0,1.2901817305403444e-05
2016-05-03,187,14804116.0,1.2631622178588711e-05
2016-06-03,175,14804116.0,1.1821036798144516e-05
2016-07-03,224,14804116.0,1.513092710162498e-05
2016-08-03,87,14804116.0,5.876744008220416e-06
2016-09-03,177,14804116.0,1.1956134361551882e-05
2016-10-03,226,14804116.0,1.5266024665032345e-05
2016-11-03,206,14804116.0,1.3915049030958687e-05
2016-12-03,169,14804116.0,1.1415744107922418e-05
2016-03-13,184,14804116.0,1.2428975833477663e-05
2016-03-14,197,14804116.0,1.3307109995625541e-05
2016-03-15,216,14804116.0,1.4590536847995518e-05
2016-03-16,217,14804116.0,1.46580856296992e-05
2016-03-17,190,14804116.0,1.283426852369976e-05
2016-03-18,222,14804116.0,1.4995829538217615e-05
2016-03-19,210,14804116.0,1.418524415777342e-05
2016-03-20,172,14804116.0,1.1618390453033468e-05
2016-03-21,225,14804116.0,1.5198475883328663e-05
2016-03-22,227,14804116.0,1.533357344673603e-05
2016-03-23,194,14804116.0,1.3104463650514492e-05
2016-03-24,225,14804116.0,1.5198475883328663e-05
2016-03-25,221,14804116.0,1.4928280756513932e-05
2016-03-26,192,14804116.0,1.2969366087107127e-05
2016-03-27,171,14804116.0,1.1550841671329784e-05
2016-03-28,208,14804116.0,1.4050146594366054e-05
2016-03-29,208,14804116.0,1.4050146594366054e-05
2016-03-30,211,14804116.0,1.4252792939477102e-05
2016-03-31,210,14804116.0,1.418524415777342e-05
2016-01-04,224,14804116.0,1.513092710162498e-05
2016-02-04,171,14804116.0,1.1550841671329784e-05
2016-03-04,187,14804116.0,1.2631622178588711e-05
2016-04-04,217,14804116.0,1.46580856296992e-05
2016-05-04,197,14804116.0,1.3307109995625541e-05
2016-06-04,190,14804116.0,1.283426852369976e-05
2016-07-04,193,14804116.0,1.3036914868810809e-05
2016-08-04,215,14804116.0,1.4522988066291834e-05
2016-09-04,201,14804116.0,1.3577305122440273e-05
2016-10-04,191,14804116.0,1.2901817305403444e-05
2016-11-04,204,14804116.0,1.3779951467551322e-05
2016-12-04,192,14804116.0,1.2969366087107127e-05
2016-04-13,193,14804116.0,1.3036914868810809e-05
2016-04-14,216,14804116.0,1.4590536847995518e-05
2016-04-15,210,14804116.0,1.418524415777342e-05
2016-04-16,171,14804116.0,1.1550841671329784e-05
2016-04-17,173,14804116.0,1.168593923473715e-05
2016-04-18,210,14804116.0,1.418524415777342e-05
2016-04-19,189,14804116.0,1.2766719741996077e-05
2016-04-20,213,14804116.0,1.4387890502884468e-05
2016-04-21,197,14804116.0,1.3307109995625541e-05
2016-04-22,199,14804116.0,1.3442207559032906e-05
2016-04-23,160,14804116.0,1.0807805072589272e-05
2016-04-24,194,14804116.0,1.3104463650514492e-05
2016-04-25,196,14804116.0,1.3239561213921858e-05
2016-04-26,196,14804116.0,1.3239561213921858e-05
2016-04-27,168,14804116.0,1.1348195326218735e-05
2016-04-28,173,14804116.0,1.168593923473715e-05
2016-04-29,168,14804116.0,1.1348195326218735e-05
2016-04-30,184,14804116.0,1.2428975833477663e-05
2016-01-05,155,14804116.0,1.0470061164070858e-05
2016-02-05,196,14804116.0,1.3239561213921858e-05
2016-03-05,207,14804116.0,1.398259781266237e-05
2016-04-05,198,14804116.0,1.3374658777329225e-05
2016-05-05,182,14804116.0,1.2293878270070296e-05
2016-06-05,188,14804116.0,1.2699170960292394e-05
2016-07-05,69,14804116.0,4.660865937554123e-06
2016-08-05,163,14804116.0,1.101045141770032e-05
2016-09-05,186,14804116.0,1.2564073396885028e-05
2016-10-05,224,14804116.0,1.513092710162498e-05
2016-11-05,166,14804116.0,1.121309776281137e-05
2016-12-05,215,14804116.0,1.4522988066291834e-05
2016-05-13,231,14804116.0,1.5603768573550763e-05
2016-05-14,204,14804116.0,1.3779951467551322e-05
2016-05-15,185,14804116.0,1.2496524615181346e-05
2016-05-16,195,14804116.0,1.3172012432218175e-05
2016-05-17,196,14804116.0,1.3239561213921858e-05
2016-05-18,193,14804116.0,1.3036914868810809e-05
2016-05-19,156,14804116.0,1.053760994577454e-05
2016-05-20,194,14804116.0,1.3104463650514492e-05
2016-05-21,172,14804116.0,1.1618390453033468e-05
2016-05-22,177,14804116.0,1.1956134361551882e-05
2016-05-23,77,14804116.0,5.201256191183587e-06
2016-05-24,198,14804116.0,1.3374658777329225e-05
2016-05-25,209,14804116.0,1.4117695376069737e-05
2016-05-26,186,14804116.0,1.2564073396885028e-05
2016-05-27,190,14804116.0,1.283426852369976e-05
2016-05-28,179,14804116.0,1.2091231924959248e-05
2016-05-29,189,14804116.0,1.2766719741996077e-05
2016-05-30,198,14804116.0,1.3374658777329225e-05
2016-05-31,196,14804116.0,1.3239561213921858e-05
2016-01-06,208,14804116.0,1.4050146594366054e-05
2016-02-06,214,14804116.0,1.4455439284588151e-05
2016-03-06,197,14804116.0,1.3307109995625541e-05
2016-04-06,148,14804116.0,9.997219692145077e-06
2016-05-06,173,14804116.0,1.168593923473715e-05
2016-06-06,176,14804116.0,1.1888585579848199e-05
2016-07-06,186,14804116.0,1.2564073396885028e-05
2016-08-06,159,14804116.0,1.0740256290885589e-05
2016-09-06,175,14804116.0,1.1821036798144516e-05
2016-10-06,191,14804116.0,1.2901817305403444e-05
2016-11-06,185,14804116.0,1.2496524615181346e-05
2016-12-06,170,14804116.0,1.1483292889626101e-05
2016-06-13,216,14804116.0,1.4590536847995518e-05
2016-06-14,176,14804116.0,1.1888585579848199e-05
2016-06-15,169,14804116.0,1.1415744107922418e-05
2016-06-16,203,14804116.0,1.3712402685847639e-05
2016-06-17,197,14804116.0,1.3307109995625541e-05
2016-06-18,183,14804116.0,1.236142705177398e-05
2016-06-19,171,14804116.0,1.1550841671329784e-05
2016-06-20,209,14804116.0,1.4117695376069737e-05
2016-06-21,213,14804116.0,1.4387890502884468e-05
2016-06-22,189,14804116.0,1.2766719741996077e-05
2016-06-23,196,14804116.0,1.3239561213921858e-05
2016-06-24,191,14804116.0,1.2901817305403444e-05
2016-06-25,190,14804116.0,1.283426852369976e-05
2016-06-26,176,14804116.0,1.1888585579848199e-05
2016-06-27,187,14804116.0,1.2631622178588711e-05
2016-06-28,229,14804116.0,1.5468671010143396e-05
2016-06-29,213,14804116.0,1.4387890502884468e-05
2016-06-30,189,14804116.0,1.2766719741996077e-05
2016-01-07,101,14804116.0,6.822426952071978e-06
2016-02-07,184,14804116.0,1.2428975833477663e-05
2016-03-07,205,14804116.0,1.3847500249255004e-05
2016-04-07,159,14804116.0,1.0740256290885589e-05
2016-05-07,151,14804116.0,1.0199866037256125e-05
2016-06-07,169,14804116.0,1.1415744107922418e-05
2016-07-07,179,14804116.0,1.2091231924959248e-05
2016-08-07,175,14804116.0,1.1821036798144516e-05
2016-09-07,166,14804116.0,1.121309776281137e-05
2016-10-07,175,14804116.0,1.1821036798144516e-05
2016-11-07,204,14804116.0,1.3779951467551322e-05
2016-12-07,191,14804116.0,1.2901817305403444e-05
2016-07-13,204,14804116.0,1.3779951467551322e-05
2016-07-14,188,14804116.0,1.2699170960292394e-05
2016-07-15,181,14804116.0,1.2226329488366613e-05
2016-07-16,314,14804116.0,2.1210317454956445e-05
2016-07-17,178,14804116.0,1.2023683143255565e-05
2016-07-18,191,14804116.0,1.2901817305403444e-05
2016-07-19,188,14804116.0,1.2699170960292394e-05
2016-07-20,186,14804116.0,1.2564073396885028e-05
2016-07-21,171,14804116.0,1.1550841671329784e-05
2016-07-22,185,14804116.0,1.2496524615181346e-05
2016-07-23,181,14804116.0,1.2226329488366613e-05
2016-07-24,207,14804116.0,1.398259781266237e-05
2016-07-25,192,14804116.0,1.2969366087107127e-05
2016-07-26,211,14804116.0,1.4252792939477102e-05
2016-07-27,180,14804116.0,1.215878070666293e-05
2016-07-28,207,14804116.0,1.398259781266237e-05
2016-07-29,197,14804116.0,1.3307109995625541e-05
2016-07-30,191,14804116.0,1.2901817305403444e-05
2016-07-31,189,14804116.0,1.2766719741996077e-05
2016-01-08,184,14804116.0,1.2428975833477663e-05
2016-02-08,175,14804116.0,1.1821036798144516e-05
2016-03-08,184,14804116.0,1.2428975833477663e-05
2016-04-08,198,14804116.0,1.3374658777329225e-05
2016-05-08,178,14804116.0,1.2023683143255565e-05
2016-06-08,202,14804116.0,1.3644853904143956e-05
2016-07-08,200,14804116.0,1.350975634073659e-05
2016-08-08,224,14804116.0,1.513092710162498e-05
2016-09-08,97,14804116.0,6.552231825257246e-06
2016-10-08,187,14804116.0,1.2631622178588711e-05
2016-11-08,187,14804116.0,1.2631622178588711e-05
2016-12-08,206,14804116.0,1.3915049030958687e-05
2016-08-13,157,14804116.0,1.0605158727478223e-05
2016-08-14,181,14804116.0,1.2226329488366613e-05
2016-08-15,185,14804116.0,1.2496524615181346e-05
2016-08-16,177,14804116.0,1.1956134361551882e-05
2016-08-17,210,14804116.0,1.418524415777342e-05
2016-08-18,184,14804116.0,1.2428975833477663e-05
2016-08-19,200,14804116.0,1.350975634073659e-05
2016-08-20,194,14804116.0,1.3104463650514492e-05
2016-08-21,192,14804116.0,1.2969366087107127e-05
2016-08-22,180,14804116.0,1.215878070666293e-05
2016-08-23,190,14804116.0,1.283426852369976e-05
2016-08-24,177,14804116.0,1.1956134361551882e-05
2016-08-25,191,14804116.0,1.2901817305403444e-05
2016-08-26,171,14804116.0,1.1550841671329784e-05
2016-08-27,156,14804116.0,1.053760994577454e-05
2016-08-28,184,14804116.0,1.2428975833477663e-05
2016-08-29,177,14804116.0,1.1956134361551882e-05
2016-08-30,155,14804116.0,1.0470061164070858e-05
2016-08-31,147,14804116.0,9.929670910441394e-06
2016-01-09,184,14804116.0,1.2428975833477663e-05
2016-02-09,173,14804116.0,1.168593923473715e-05
2016-03-09,177,14804116.0,1.1956134361551882e-05
2016-04-09,159,14804116.0,1.0740256290885589e-05
2016-05-09,185,14804116.0,1.2496524615181346e-05
2016-06-09,163,14804116.0,1.101045141770032e-05
2016-07-09,187,14804116.0,1.2631622178588711e-05
2016-08-09,183,14804116.0,1.236142705177398e-05
2016-09-09,187,14804116.0,1.2631622178588711e-05
2016-10-09,184,14804116.0,1.2428975833477663e-05
2016-11-09,183,14804116.0,1.236142705177398e-05
2016-12-09,201,14804116.0,1.3577305122440273e-05
2016-09-13,185,14804116.0,1.2496524615181346e-05
2016-09-14,178,14804116.0,1.2023683143255565e-05
2016-09-15,172,14804116.0,1.1618390453033468e-05
2016-09-16,183,14804116.0,1.236142705177398e-05
2016-09-17,183,14804116.0,1.236142705177398e-05
2016-09-18,178,14804116.0,1.2023683143255565e-05
2016-09-19,199,14804116.0,1.3442207559032906e-05
2016-09-20,204,14804116.0,1.3779951467551322e-05
2016-09-21,162,14804116.0,1.0942902635996637e-05
2016-09-22,173,14804116.0,1.168593923473715e-05
2016-09-23,158,14804116.0,1.0672707509181906e-05
2016-09-24,171,14804116.0,1.1550841671329784e-05
2016-09-25,187,14804116.0,1.2631622178588711e-05
2016-09-26,187,14804116.0,1.2631622178588711e-05
2016-09-27,189,14804116.0,1.2766719741996077e-05
2016-09-28,169,14804116.0,1.1415744107922418e-05
2016-09-29,188,14804116.0,1.2699170960292394e-05
2016-09-30,201,14804116.0,1.3577305122440273e-05
2016-01-10,183,14804116.0,1.236142705177398e-05
2016-02-10,189,14804116.0,1.2766719741996077e-05
2016-03-10,190,14804116.0,1.283426852369976e-05
2016-04-10,203,14804116.0,1.3712402685847639e-05
2016-05-10,180,14804116.0,1.215878070666293e-05
2016-06-10,208,14804116.0,1.4050146594366054e-05
2016-07-10,197,14804116.0,1.3307109995625541e-05
2016-08-10,205,14804116.0,1.3847500249255004e-05
2016-09-10,172,14804116.0,1.1618390453033468e-05
2016-10-10,195,14804116.0,1.3172012432218175e-05
2016-11-10,118,14804116.0,7.970756241034589e-06
2016-12-10,202,14804116.0,1.3644853904143956e-05
2016-10-13,192,14804116.0,1.2969366087107127e-05
